reuters,http://feeds.reuters.com/news/artsculture,arts
reuters,http://feeds.reuters.com/reuters/businessNews,business
reuters,http://feeds.reuters.com/reuters/entertainment,entertainment
reuters,http://feeds.reuters.com/reuters/environment,environment
reuters,http://feeds.reuters.com/reuters/healthNews,health
